Order Date,Region,Category,Sales,Profit
10-07-2017,West,Technology,1115.91,200.8638
10-07-2017,West,Technology,128.744,-28.9674
10-07-2017,West,Technology,79.92,26.973
1/20/2017,West,Office Supplies,24.2,7.986
1/20/2017,West,Technology,359.976,130.4913
3/23/2017,West,Furniture,211.84,76.2624
08-01-2014,East,Office Supplies,5.68,1.917
06-07-2015,West,Office Supplies,7.52,2.632
11-12-2014,West,Office Supplies,11.96,5.8604
11-12-2014,West,Furniture,629.064,31.4532
12/29/2016,Central,Furniture,754.45,60.356
07-06-2015,East,Furniture,301.96,60.392
10-12-2017,West,Technology,595,95.2
10-12-2017,West,Office Supplies,79.872,29.952
5/21/2016,West,Technology,2396.4,179.73
11-09-2017,West,Office Supplies,63.56,3.178
11-09-2017,West,Technology,99.99,43.9956
4/18/2016,Central,Office Supplies,230.376,-48.9549
4/18/2016,Central,Office Supplies,9.664,3.2616
12/25/2017,East,Technology,158.928,41.7186
12/25/2017,East,Office Supplies,13.023,-10.4184
12/25/2017,East,Furniture,273.06,-104.673
12/25/2017,East,Office Supplies,39.312,12.7764
06-11-2016,Central,Office Supplies,1.344,-2.1504
06-11-2016,Central,Office Supplies,8.272,-13.6488
06-11-2016,Central,Furniture,12.544,-9.0944
5/13/2017,West,Office Supplies,58.48,27.4856
12/28/2017,West,Furniture,7.4,3.034
3/25/2014,East,Furniture,366.786,65.2064
5/28/2017,Central,Technology,54.368,4.0776
11/14/2015,South,Office Supplies,33.96,16.98
11/14/2015,South,Office Supplies,826.11,322.1829
07-03-2017,West,Furniture,545.85,114.6285
11/18/2014,West,Furniture,145.98,-99.2664
11/18/2014,West,Office Supplies,35.808,12.5328
7/17/2017,South,Furniture,7.904,2.1736
5/22/2016,East,Technology,345,86.25
5/22/2016,East,Furniture,174.286,-19.9184
5/22/2016,East,Office Supplies,662.84,172.3384
5/22/2016,East,Technology,95.1,30.432
5/22/2016,East,Office Supplies,26.88,12.9024
5/22/2016,East,Technology,257.98,74.8142
9/25/2015,West,Office Supplies,17.48,8.2156
10/31/2016,East,Furniture,492.835,-14.081
9/14/2015,South,Office Supplies,269.49,5.3898
11-05-2016,West,Office Supplies,29.12,9.828
3/17/2017,East,Office Supplies,18.75,9
3/17/2017,East,Technology,119.7,31.122
3/17/2017,East,Office Supplies,9.144,3.0861
3/17/2017,East,Technology,57.06,18.2592
3/17/2017,East,Technology,71.6,13.604
3/17/2017,East,Office Supplies,107.44,27.9344
3/17/2017,East,Office Supplies,7.31,3.4357
3/17/2017,East,Office Supplies,59.1,22.458
3/17/2017,East,Office Supplies,46.53,12.0978
8/15/2017,East,Office Supplies,97.84,25.4384
07-11-2015,West,Office Supplies,29.97,13.4865
07-11-2015,West,Office Supplies,98.352,34.4232
12-03-2017,East,Office Supplies,83.92,29.372
12-03-2017,East,Office Supplies,14.624,5.1184
12-03-2017,East,Technology,136.99,36.9873
12-03-2017,East,Office Supplies,3.15,1.512
05-04-2017,South,Office Supplies,9.11,4.0995
05-04-2017,South,Office Supplies,571.44,165.7176
05-04-2017,South,Office Supplies,32.4,15.552
05-04-2017,South,Office Supplies,16.91,4.5657
1/22/2016,South,Furniture,14.272,4.2816
1/22/2016,South,Furniture,451.136,-67.6704
1/22/2016,South,Office Supplies,64.864,6.4864
11-03-2016,West,Furniture,217.584,-29.9178
11-03-2016,West,Technology,82.95,29.0325
11-03-2016,West,Office Supplies,87.71,41.2237
11-03-2016,West,Office Supplies,1101.48,429.5772
09-04-2017,West,Furniture,1322.352,-99.1764
9/13/2014,East,Office Supplies,5.46,1.4742
6/19/2017,Central,Office Supplies,11.184,0.8388
6/19/2017,Central,Office Supplies,153.584,-32.6366
12/24/2017,West,Office Supplies,1003.62,0
8/28/2017,West,Technology,35.168,11.4296
8/28/2017,West,Furniture,1137.75,250.305
8/28/2017,West,Office Supplies,99.68,32.396
8/28/2017,West,Office Supplies,5.56,1.4456
01-02-2015,East,Office Supplies,85.52,22.2352
01-02-2015,East,Office Supplies,9.84,2.6568
01-02-2015,East,Office Supplies,20.04,9.6192
10-09-2015,East,Technology,631.96,303.3408
10-09-2015,East,Office Supplies,23.92,10.764
12/13/2014,West,Office Supplies,90.24,41.5104
11/19/2014,East,Technology,4548.81,1228.1787
09-10-2016,Central,Furniture,300.93,-34.392
09-10-2016,Central,Technology,719.96,53.997
6/16/2014,Central,Furniture,647.84,32.392
9/26/2015,West,Office Supplies,64.17,18.6093
9/26/2015,West,Office Supplies,124.46,58.4962
5/19/2016,West,Office Supplies,9.584,3.3544
6/22/2017,South,Office Supplies,37.608,12.6927
6/17/2017,Central,Office Supplies,12.224,4.4312
6/17/2017,Central,Office Supplies,2.304,-3.5712
6/17/2017,Central,Office Supplies,9.36,-16.38
11/14/2016,West,Office Supplies,7.38,3.4686
7/25/2014,West,Office Supplies,53.72,15.0416
7/25/2014,West,Office Supplies,8187.65,327.506
7/25/2014,West,Furniture,77.92,34.2848
07-02-2015,Central,Office Supplies,32.784,-85.2384
03-02-2017,West,Technology,196.776,14.7582
03-02-2017,West,Technology,479.94,52.7934
11/18/2016,Central,Office Supplies,1117.92,55.896
4/18/2015,South,Technology,106.5,41.535
12-02-2017,South,Office Supplies,45.66,-33.484
11-11-2016,Central,Technology,95.968,1.1996
11-11-2016,Central,Furniture,47.992,-2.0568
09-05-2014,East,Office Supplies,264.32,19.824
11/15/2014,Central,Office Supplies,604.656,204.0714
05-02-2017,East,Furniture,129.93,12.993
10/15/2016,Central,Office Supplies,20.16,9.8784
10/15/2016,Central,Office Supplies,29.46,14.4354
10/15/2016,Central,Office Supplies,868.59,251.8911
10/15/2016,Central,Office Supplies,12.96,6.2208
10/15/2016,Central,Technology,5.5,1.375
10/15/2016,Central,Office Supplies,121.6,55.936
04-06-2015,Central,Office Supplies,42.048,5.256
04-06-2015,Central,Technology,25.488,4.4604
04-06-2015,Central,Office Supplies,6.9,-12.075
04-06-2015,Central,Office Supplies,9.648,-16.884
04-06-2015,Central,Office Supplies,7.968,2.8884
10/24/2014,South,Office Supplies,10.368,3.6288
8/17/2014,South,Office Supplies,114.2,52.532
8/17/2014,South,Office Supplies,17.96,8.2616
8/17/2014,South,Office Supplies,12.67,4.5612
8/17/2014,South,Technology,339.96,122.3856
8/15/2017,East,Office Supplies,1801.632,-337.806
09-06-2015,West,Technology,46.32,18.0648
1/27/2015,East,Furniture,181.986,-54.5958
1/27/2015,East,Technology,431.976,-100.7944
1/27/2015,East,Technology,155.37,-36.253
7/16/2015,West,Furniture,1348.704,-219.1644
7/16/2015,West,Furniture,700.152,78.7671
4/30/2016,West,Furniture,111.888,22.3776
9/26/2014,East,Office Supplies,143.952,14.3952
09-08-2016,East,Furniture,173.94,13.9152
09-08-2016,East,Office Supplies,14.76,6.9372
4/16/2017,West,Office Supplies,205.92,2.0592
4/16/2017,West,Furniture,102.833,-6.049
8/16/2015,West,Office Supplies,2.304,0.2592
8/16/2015,West,Technology,1879.96,211.4955
8/16/2015,West,Office Supplies,313.024,105.6456
8/16/2015,West,Office Supplies,5.04,1.764
11/19/2017,South,Furniture,821.88,213.6888
11/19/2017,South,Office Supplies,21.96,10.7604
9/14/2016,South,Office Supplies,25.92,12.4416
8/15/2016,South,Technology,705.544,70.5544
9/26/2015,East,Technology,50,12
10-08-2016,Central,Furniture,51.712,-32.32
3/24/2015,South,Office Supplies,6.992,0.5244
5/31/2015,West,Furniture,1406.86,140.686
5/31/2015,West,Office Supplies,15.75,7.56
5/31/2015,West,Office Supplies,323.1,61.389
12/25/2015,South,Office Supplies,9.216,3.3408
12/25/2015,South,Office Supplies,10.368,3.6288
3/17/2015,East,Technology,15.02,2.7036
3/17/2015,East,Office Supplies,33.82,9.1314
12/21/2017,South,Technology,71,27.69
11-01-2017,West,Office Supplies,25.12,7.85
11-01-2017,West,Furniture,2665.62,239.9058
09-07-2017,East,Office Supplies,478.08,133.8624
12/27/2017,East,Technology,164.388,-35.6174
12/27/2017,East,Office Supplies,13.248,3.6432
7/16/2017,Central,Office Supplies,2.912,0.91
08-12-2016,Central,Technology,1399.944,52.4979
07-09-2017,Central,Furniture,526.45,31.587
11/22/2014,South,Office Supplies,16.23,7.9527
11/22/2014,South,Office Supplies,319.9,156.751
11/22/2014,South,Office Supplies,11.36,5.3392
11/22/2014,South,Office Supplies,675.12,290.3016
1/26/2014,South,Furniture,62.82,30.7818
1/26/2014,South,Office Supplies,489.92,0
1/26/2014,South,Office Supplies,19.44,9.3312
1/26/2014,South,Office Supplies,16.68,8.34
1/26/2014,South,Technology,155.35,0
1/26/2014,South,Furniture,12.42,4.4712
1/26/2014,South,Technology,187.98,52.6344
11-03-2015,Central,Office Supplies,6.608,2.1476
6/30/2017,East,Office Supplies,248.57,67.1139
6/30/2017,East,Furniture,22.23,9.7812
05-05-2016,West,Office Supplies,5.98,1.0166
05-05-2016,West,Technology,246.168,21.5397
09-08-2016,Central,Furniture,14.136,-7.7748
09-08-2016,Central,Furniture,601.47,-300.735
11/24/2017,South,Technology,79.1,39.55
11/24/2017,South,Office Supplies,327.84,157.3632
5/13/2017,Central,Office Supplies,180.96,81.432
5/13/2017,Central,Office Supplies,914.97,411.7365
5/13/2017,Central,Technology,587.97,158.7519
5/13/2017,Central,Office Supplies,530.34,95.4612
5/13/2017,Central,Office Supplies,14.94,7.3206
4/23/2017,East,Office Supplies,121.94,35.3626
4/23/2017,East,Office Supplies,122.71,36.813
06-04-2016,East,Office Supplies,14.94,7.0218
06-04-2016,East,Technology,1349.85,364.4595
06-04-2016,East,Furniture,136.784,5.1294
06-04-2016,East,Furniture,61.12,20.7808
12/16/2014,South,Office Supplies,1.167,-0.8558
03-04-2016,West,Office Supplies,16.99,4.9271
11/25/2014,Central,Technology,24.672,0
11/25/2014,Central,Office Supplies,2.52,0.882
11/25/2014,Central,Furniture,1218.735,-121.8735
11/25/2014,Central,Office Supplies,5.904,1.9926
11/25/2014,Central,Office Supplies,15.696,5.1012
11/25/2014,Central,Furniture,6.096,-3.9624
4/28/2016,West,Furniture,41.568,2.598
4/26/2014,West,Furniture,230.28,23.028
4/26/2014,West,Office Supplies,18.288,5.715
04-01-2017,West,Office Supplies,5.78,2.7166
04-01-2017,West,Office Supplies,121.68,38.025
12/22/2017,West,Office Supplies,4.17,1.0842
12/22/2017,West,Technology,67.04,6.704
12/22/2017,West,Office Supplies,37.32,10.4496
12/22/2017,West,Office Supplies,18.45,8.6715
12-03-2014,Central,Office Supplies,25.92,12.4416
10/22/2017,East,Technology,11199.968,3919.9888
10/22/2017,East,Technology,2399.6,647.892
10/22/2017,East,Office Supplies,63.9,28.755
10/22/2017,East,Technology,52.99,0.5299
11/13/2017,East,Technology,60.864,9.1296
11/13/2017,East,Technology,652.995,-935.9595
11/13/2017,East,Office Supplies,11.22,-7.48
09-10-2015,Central,Office Supplies,14.94,7.0218
5/15/2017,West,Furniture,39.96,17.1828
5/15/2017,West,Furniture,42.624,4.2624
5/15/2017,West,Furniture,220.96,24.858
07-05-2015,South,Furniture,4.928,0.7392
07-05-2015,South,Office Supplies,7.23,-5.784
8/15/2015,West,Office Supplies,323.1,61.389
06-12-2017,East,Office Supplies,19.04,9.3296
06-12-2017,East,Office Supplies,13.128,4.2666
06-12-2017,East,Office Supplies,64.14,16.6764
06-12-2017,East,Furniture,858.24,143.04
2/20/2015,South,Technology,29.99,2.999
12/29/2016,Central,Office Supplies,186.048,67.4424
4/17/2016,South,Technology,36.792,4.1391
4/17/2016,South,Furniture,18.624,6.2856
09-07-2014,Central,Furniture,57.69,23.6529
09-07-2014,Central,Office Supplies,42.81,20.1207
09-07-2014,Central,Office Supplies,12.96,6.2208
09-07-2014,Central,Furniture,821.88,213.6888
09-07-2014,Central,Technology,104.85,28.3095
9/26/2016,West,Furniture,424.9575,19.998
9/17/2017,West,Office Supplies,10.776,3.5022
9/17/2017,West,Office Supplies,11.784,4.2717
9/17/2017,West,Office Supplies,164.88,80.7912
9/17/2017,West,Furniture,1292.94,77.5764
9/17/2017,West,Office Supplies,25.584,8.9544
9/17/2017,West,Office Supplies,261.74,65.435
9/17/2017,West,Office Supplies,14.4,7.056
8/16/2016,West,Office Supplies,10.86,5.1042
12/24/2015,West,Furniture,883.84,99.432
11/28/2017,East,Technology,1979.89,494.9725
11/28/2017,East,Office Supplies,79.96,35.982
4/14/2017,Central,Office Supplies,8.76,4.2048
05-01-2016,South,Office Supplies,3.984,1.2948
05-01-2016,South,Furniture,370.62,-142.071
05-01-2016,South,Office Supplies,2.742,-2.0108
10-01-2016,Central,Technology,79.512,20.8719
10-01-2016,Central,Office Supplies,28.352,9.5688
8/25/2015,West,Furniture,40.784,4.5882
8/25/2015,West,Office Supplies,105.96,29.6688
09-09-2014,East,Office Supplies,166.44,79.8912
09-09-2014,East,Furniture,785.88,212.1876
09-09-2014,East,Office Supplies,26.2,12.838
09-09-2014,East,Office Supplies,1325.85,238.653
12-03-2017,West,Office Supplies,166.44,79.8912
11/27/2017,South,Office Supplies,8.76,0.7665
11/27/2017,South,Office Supplies,43.584,4.3584
6/21/2014,West,Office Supplies,11.088,-8.1312
6/21/2014,West,Office Supplies,25.164,-16.776
1/21/2017,Central,Office Supplies,14.4,7.056
1/21/2017,Central,Technology,619.95,111.591
1/21/2017,Central,Office Supplies,89.52,42.0744
1/21/2017,Central,Technology,350.973,152.0883
1/21/2017,Central,Technology,164.99,49.497
6/29/2017,West,Office Supplies,312.552,101.5794
09-06-2016,South,Office Supplies,95.952,29.985
09-06-2016,South,Office Supplies,3.204,-2.4564
08-04-2016,Central,Office Supplies,3.98,-6.567
11-12-2015,West,Office Supplies,15.7,7.065
6/30/2014,Central,Office Supplies,5.248,1.64
12-04-2017,East,Office Supplies,5.346,-4.455
8/28/2016,West,Office Supplies,15.48,5.6115
8/28/2016,West,Technology,108.576,8.1432
1/22/2016,West,Furniture,109.9,37.366
10/15/2014,South,Furniture,15.384,4.0383
02-07-2016,East,Office Supplies,30.352,10.6232
3/18/2014,South,Technology,821.3,-16.426
3/18/2014,South,Technology,22638.48,-1811.0784
3/18/2014,South,Office Supplies,21.376,7.4816
3/18/2014,South,Office Supplies,8.016,1.002
3/18/2014,South,Furniture,30.768,8.0766
3/18/2014,South,Office Supplies,18.936,5.9175
3/18/2014,South,Furniture,122.352,15.294
5/24/2014,East,Office Supplies,116.28,56.9772
07-11-2017,East,Technology,132.6,17.238
6/16/2017,West,Office Supplies,16.68,4.3368
6/16/2017,West,Office Supplies,19.44,9.3312
6/16/2017,West,Office Supplies,192.16,92.2368
1/30/2015,West,Furniture,227.36,81.8496
1/30/2015,West,Technology,1919.976,215.9973
12-11-2015,South,Office Supplies,12.828,-8.9796
10-09-2017,East,Furniture,45.888,9.1776
7/29/2017,East,Office Supplies,60.12,22.2444
4/25/2014,South,Technology,302.376,37.797
12-01-2015,West,Office Supplies,13.9,5.56
12-04-2014,East,Technology,129.98,62.3904
8/26/2017,South,Technology,71.98,15.1158
09-07-2014,East,Technology,377.97,109.6113
12/21/2017,West,Office Supplies,124.36,33.5772
12-06-2014,Central,Furniture,23.976,-14.3856
11-04-2014,South,Office Supplies,8.376,2.7222
11-04-2014,South,Office Supplies,58.24,5.096
4/14/2016,South,Office Supplies,81.2,12.18
10-04-2014,West,Office Supplies,14.45,6.7915
10-04-2014,West,Office Supplies,95.648,31.0856
11-07-2017,East,Technology,359.97,-71.994
11-07-2017,East,Furniture,350.352,-140.1408
12/22/2017,East,Office Supplies,1.641,-1.3128
12/22/2017,East,Technology,629.958,94.4937
2/13/2017,West,Office Supplies,6.63,1.7901
2/13/2017,West,Technology,799.96,343.9828
2/13/2017,West,Furniture,107.53,21.506
07-02-2014,East,Technology,73.98,19.9746
07-02-2014,East,Office Supplies,5.58,2.1762
2/21/2015,West,Office Supplies,49.12,23.0864
11/13/2015,East,Technology,377.97,94.4925
11/13/2015,East,Office Supplies,42.28,19.8716
11/13/2015,East,Furniture,299.97,56.9943
11/13/2015,East,Technology,89.98,43.1904
4/16/2017,South,Office Supplies,477.24,9.5448
4/16/2017,South,Technology,25.98,1.5588
2/25/2016,East,Office Supplies,46.72,17.52
11-04-2014,West,Furniture,35.34,13.4292
6/20/2015,West,Furniture,257.64,100.4796
6/20/2015,West,Technology,125.976,47.241
08-07-2017,South,Technology,79.992,21.9978
05-12-2014,East,Furniture,700.056,-130.0104
11/22/2015,Central,Technology,27.168,-1.3584
12-04-2015,South,Office Supplies,8.226,-6.0324
06-08-2014,West,Furniture,585.552,73.194
08-08-2014,West,Office Supplies,423.28,110.0528
5/26/2014,West,Furniture,225.296,22.5296
4/17/2015,West,Office Supplies,5.56,2.224
4/17/2015,West,Technology,323.37,129.348
4/17/2015,West,Technology,783.96,68.5965
4/17/2015,West,Office Supplies,1447.65,419.8185
4/17/2015,West,Office Supplies,11.96,5.8604
06-11-2016,East,Technology,239.97,71.991
03-11-2016,South,Furniture,76.92,31.5372
03-11-2016,South,Office Supplies,481.32,125.1432
5/26/2014,West,Office Supplies,48.4,23.232
10-12-2017,West,Technology,0.99,0.4356
10-12-2017,West,Office Supplies,101.84,36.917
6/22/2017,East,Office Supplies,10.332,-7.5768
6/22/2017,East,Office Supplies,31.155,-23.8855
6/22/2017,East,Office Supplies,8.928,0.6696
1/15/2017,East,Office Supplies,34.384,3.8682
1/15/2017,East,Office Supplies,1924.16,312.676
04-02-2015,Central,Office Supplies,32.192,-80.48
04-02-2015,Central,Technology,50.12,-0.6265
04-02-2015,Central,Technology,47.976,1.7991
09-03-2016,Central,Office Supplies,54.5,14.17
12-10-2017,South,Furniture,19.104,5.7312
11/22/2016,Central,Office Supplies,49.44,24.2256
11-11-2017,East,Office Supplies,10.368,3.6288
10/21/2016,West,Office Supplies,154.44,1.5444
12/21/2015,West,Office Supplies,60.984,4.5738
7/17/2015,West,Furniture,195.466,-13.7976
4/30/2017,South,Furniture,23.68,6.216
4/30/2017,South,Technology,2.376,0.7425
05-06-2017,East,Office Supplies,59.2,29.6
11/20/2017,Central,Office Supplies,22,9.68
11-11-2016,Central,Technology,257.98,74.8142
11-05-2016,East,Technology,23.988,-15.992
10-09-2016,East,Technology,23.976,-15.5844
9/21/2015,West,Furniture,601.536,0
9/21/2015,West,Office Supplies,7.9,2.528
12-02-2014,Central,Furniture,58.36,-24.803
12-02-2014,Central,Office Supplies,16.464,1.4406
12-02-2014,Central,Furniture,39.96,-23.976
9/21/2014,Central,Office Supplies,25.96,7.5284
9/21/2014,Central,Office Supplies,36.27,10.881
9/21/2014,Central,Office Supplies,6.48,3.1104
04-12-2014,West,Technology,1075.088,94.0702
04-12-2014,West,Technology,438.368,38.3572
04-12-2014,West,Office Supplies,18.088,6.5569
04-12-2014,West,Furniture,308.499,-18.147
10/20/2017,South,Office Supplies,13.36,4.1416
10/20/2017,South,Office Supplies,39.96,18.7812
10/20/2017,South,Office Supplies,145.85,70.008
10/25/2016,South,Technology,783.96,78.396
11-01-2015,West,Office Supplies,7.88,1.773
11-03-2017,West,Furniture,41.37,17.3754
05-12-2015,West,Office Supplies,12.84,5.778
05-12-2015,West,Office Supplies,25.68,11.556
09-07-2015,Central,Furniture,47.516,-2.0364
7/25/2015,West,Office Supplies,9.42,0.471
7/25/2015,West,Office Supplies,12.96,6.2208
7/25/2015,West,Furniture,704.9,56.392
7/25/2015,West,Furniture,561.568,28.0784
11/16/2015,Central,Office Supplies,179.82,84.5154
11/16/2015,Central,Furniture,185.58,76.0878
11/16/2015,Central,Furniture,214.11,36.3987
11/16/2015,Central,Technology,999.96,229.9908
11/16/2015,Central,Furniture,653.55,111.1035
09-01-2015,East,Office Supplies,114.6,51.57
09-01-2015,East,Furniture,60.74,15.185
09-01-2015,East,Furniture,124.36,27.3592
09-01-2015,East,Office Supplies,1088.76,315.7404
05-05-2016,West,Office Supplies,6.72,2.352
05-05-2016,West,Furniture,298.776,7.4694
